t,name,C,q,a,F,H,work_lawfulness,work_record_intensity,work_fidelity,kingdom_lawfulness,kingdom_record_intensity,kingdom_fidelity,kingdom_overlap,ai_consolidation,ai_governance,ai_fidelity,ai_opacity,digital_work_record,digital_kingdom_record,ai_consolidated_record,P_ref,P,K,O,work_benefit,work_cost,kingdom_benefit,kingdom_cost,kingdom_presence_lift,grace_coherence,grace_relief,work_to_kingdom_bleed,kingdom_to_work_bleed,ai_audit,ai_scale,ai_false,ai_context_loss,ai_net,future_tension,benefit,cost,net,dF,dq,dC,dH
39,Oppressive work recording with weak Kingdom channel,0.0,0.8221521918348469,0.82,0.0,3.113084365433102,0.12,0.9,0.8,0.88,0.28,0.92,0.25,0.72,0.24,0.82,0.74,23.834033382982994,8.527287499245029,19.106123848867433,0.24615384615384617,0.11252826787449305,0.07222187091388307,0.0,0.00021839893764358245,0.09854449589387049,0.0005730141015804215,0.009040686752801725,0.0,0.0,0.0,0.04878720000000001,0.0,0.0,0.04830729224192818,0.021395140713052395,0.008439552,-0.07814198495498058,0.0038871597383388517,0.000791413039224004,0.23840152733999165,-0.23761011430076764,-0.10789065817628052,0.016752033689237864,-0.07543451994766778,0.07682800585930295
40,Oppressive work recording with weak Kingdom channel,0.0,0.8389654539695601,0.82,0.0,3.190248287636446,0.12,0.9,0.8,0.88,0.28,0.92,0.25,0.72,0.24,0.82,0.74,24.315693049153165,8.699614624252579,19.492237650378758,0.24615384615384617,0.1094111510418384,0.0661343694988416,0.0,0.00019999033336449705,0.09930143156154331,0.0005247153783533693,0.009087112019848204,0.0,0.0,0.0,0.04878720000000001,0.0,0.0,0.04886210196995475,0.021508662937216202,0.008439552,-0.07881031690717095,0.0039456712183666915,0.0007247057117178664,0.23993173170692916,-0.2392070259952113,-0.10899901868870304,0.01681326213471326,-0.07544622224367335,0.07716392220334409
41,Oppressive work recording with weak Kingdom channel,0.0,0.8558400514396037,0.82,0.0,3.2677497457687954,0.12,0.9,0.8,0.88,0.28,0.92,0.25,0.72,0.24,0.82,0.74,24.79253611866163,8.870218478010052,19.874490313874972,0.24615384615384617,0.10641443028251887,0.0601049273266393,0.0,0.0001817573002357573,0.10005862959600587,0.00047687730180374243,0.009133411909559708,0.0,0.0,0.0,0.04878720000000001,0.0,0.0,0.04941949091602497,0.02162110244879713,0.008439552,-0.0794801453648221,0.004004512674336539,0.0006586346020394997,0.24146389954472422,-0.24080526494268473,-0.11011216055919641,0.016874597470043554,-0.07545799053486732,0.07750145813234903
42,Oppressive work recording with weak Kingdom channel,0.0,0.8727761045205943,0.82,0.0,3.3455903965766147,0.12,0.9,0.8,0.88,0.28,0.92,0.25,0.72,0.24,0.82,0.74,25.264610757475012,9.039116293229952,20.252920450736223,0.24615384615384617,0.1035319428935536,0.05412976227783614,0.0,0.00016368840112817651,0.10081630426509454,0.00042946986429333425,0.009179604404551088,0.0,0.0,0.0,0.04878720000000001,0.0,0.0,0.04997951190071523,0.021732529778310347,0.008439552,-0.08015159367902558,0.004063694857461558,0.0005931582654215108,0.24299839720613275,-0.24240523894071125,-0.11123022451465521,0.016936053080990523,-0.07546982697149232,0.07784065080781918
43,Oppressive work recording with weak Kingdom channel,0.0,0.8897737461910676,0.82,0.0,3.4237719327534024,0.12,0.9,0.8,0.88,0.28,0.92,0.25,0.72,0.24,0.82,0.74,25.73196464990026,9.206325130297653,20.62756628622886,0.24615384615384617,0.10075792253826994,0.0482053304222608,0.0,0.0001457729191969167,0.10157465821870447,0.000382464947996651,0.009225706434527694,0.0,0.0,0.0,0.04878720000000001,0.0,0.0,0.05054221610108393,0.0218430110144198,0.008439552,-0.08082477911550373,0.004123228126245695,0.0005282378671935677,0.24453557189498157,-0.24400733402778801,-0.11235334597847543,0.016997641670473376,-0.07548173362524915,0.07818153617678768
44,Oppressive work recording with weak Kingdom channel,0.0,0.9068331215048808,0.82,0.0,3.5022960818340048,0.12,0.9,0.8,0.88,0.28,0.92,0.25,0.72,0.24,0.82,0.74,26.194645003401256,9.371861878994677,20.99846566336657,0.24615384615384617,0.09808696849361201,0.04232830744980079,0.0,0.0001280008017281976,0.10233388341757595,0.0003358361775713155,0.009271733959348088,0.0,0.0,0.0,0.04878720000000001,0.0,0.0,0.05110765320041424,0.021952608150224477,0.008439552,-0.08149981335063872,0.004183122480395077,0.00046383697929951314,0.24607575320795783,-0.2456119162286583,-0.11348165552868181,0.01705937531381313,-0.07549371249607903,0.0785241490806022
45,Oppressive work recording with weak Kingdom channel,0.0,0.9239543870138506,0.82,0.0,3.5811646051879205,0.12,0.9,0.8,0.88,0.28,0.92,0.25,0.72,0.24,0.82,0.74,26.65269855336724,9.53574326020473,21.365656046732905,0.24615384615384617,0.09551401768921074,0.03649557178861107,0.0,0.0001103626090887599,0.10309416197786977,0.00028955878621658335,0.009317702044546745,0.0,0.0,0.0,0.04878720000000001,0.0,0.0,0.051675871524447005,0.022061379398076963,0.008439552,-0.08217680292252397,0.004243387591692075,0.0003999213953053433,0.24761925453663253,-0.24721933314132719,-0.1146152793147115,0.017121265508969717,-0.07550576551833843,0.07886852335391559
46,Oppressive work recording with weak Kingdom channel,0.0,0.9411377102361443,0.82,0.0,3.6603792971028337,0.12,0.9,0.8,0.88,0.28,0.92,0.25,0.72,0.24,0.82,0.74,27.106171567833567,9.697985827602684,21.729174526265577,0.24615384615384617,0.09303431924850851,0.03070418923545279,0.0,9.284946824800926e-05,0.10385566694029869,0.00024360949372922132,0.009363624930100786,0.0,0.0,0.0,0.04878720000000001,0.0,0.0,0.052246918165528095,0.02216937947620319,0.008439552,-0.08285584964173129,0.004304032832149381,0.0003364589619772306,0.24916637434428016,-0.24882991538230292,-0.11575433943718867,0.017183323222293812,-0.07551789456642989,0.07921469191491344
47,Oppressive work recording with weak Kingdom channel,0.0,0.9583832691663987,0.82,0.0,3.739941983950522,0.12,0.9,0.8,0.88,0.28,0.92,0.25,0.72,0.24,0.82,0.74,27.55510985215523,9.858605969326657,22.08905782100292,0.24615384615384617,0.09064341127597693,0.024951398943306863,0.0,7.545303040455997e-05,0.10461856297155736,0.00019796639532811215,0.009409516093133341,0.0,0.0,0.0,0.04878720000000001,0.0,0.0,0.052820839095927316,0.022276659870011185,0.008439552,-0.08353705096593851,0.004365067299724451,0.0002734194257326721,0.25071739733035364,-0.250443977904621,-0.11689895429451631,0.017245558930254357,-0.0755301014599449,0.07956268684768812
48,Oppressive work recording with weak Kingdom channel,0.0,0.9756912518239482,0.82,0.0,3.819854523428084,0.12,0.9,0.8,0.88,0.28,0.92,0.25,0.72,0.24,0.82,0.74,27.999558753633675,10.01761990963339,22.445342282792893,0.24615384615384617,0.08833709966386559,0.019234600629207677,0.0,5.8165432302724024e-05,0.10538300700490301,0.00015260886016018406,0.009455388305166443,0.0,0.0,0.0,0.04878720000000001,0.0,0.0,0.05339767927143922,0.022383269070644616,0.008439552,-0.08422050034208384,0.004426499841842159,0.00021077429246290808,0.25227259549399544,-0.25206182120153253,-0.11804923889966822,0.01730798265754953,-0.07554238796836844,0.07991253947756177
49,Oppressive work recording with weak Kingdom channel,0.0,0.993061855835911,0.82,0.0,3.9001188038681542,0.12,0.9,0.8,0.88,0.28,0.92,0.25,0.72,0.24,0.82,0.74,28.439563166097336,10.175043710537057,22.798063899964966,0.24615384615384617,0.08611143871757884,0.013551342880774975,0.0,4.097926087146353e-05,0.10614914882596035,0.00010751743852349912,0.009501253684466877,0.0,0.0,0.0,0.04878720000000001,0.0,0.0,0.05397748272624972,0.0224892527930474,0.008439552,-0.08490628751929712,0.004488339076945458,0.00014849669939496265,0.2538322291066698,-0.2536837324072748,-0.11920530517017905,0.0173706040119628,-0.0755547558153891,0.08026428044007033
50,Oppressive work recording with weak Kingdom channel,0.0,1.0,0.82,0.0,3.9807367436123937,0.12,0.9,0.8,0.88,0.28,0.92,0.25,0.72,0.24,0.82,0.74,28.87516753443636,10.330893273431686,23.147258300965316,0.24615384615384617,0.08396271342122326,0.00789931245351111,0.0,2.3887520859417598e-05,0.1069171316091451,6.267377695115343e-05,0.009547123743967581,0.0,0.0,0.0,0.04878720000000001,0.0,0.0,0.05456029265994094,0.022594654175552068,0.008439552,-0.08559449883549301,0.004550593414269069,8.656129781057102e-05,0.2553965476028747,-0.25530998630506413,-0.12036726219399282,0.017433432216284888,-0.07556720668285383,0.08061793974423954
51,Oppressive work recording with weak Kingdom channel,0.0,1.0,0.82,0.0,4.061502867304414,0.12,0.9,0.8,0.88,0.28,0.92,0.25,0.72,0.24,0.82,0.74,29.306415859091995,10.48518434069737,23.49296075795566,0.24615384615384617,0.08231713923162261,0.00516200468143857,0.0,1.560990215667024e-05,0.10725496371904698,4.095575810290814e-05,0.009567891933515064,0.0,0.0,0.0,0.04878720000000001,0.0,0.0,0.05480282443773565,0.02264570061403646,0.008439552,-0.08588807705177211,0.004577511473152128,5.656566025957837e-05,0.2560756441774863,-0.2560190785172267,-0.12085617197207063,0.017460537800146825,-0.07557259029463044,0.08076612369201996
52,Oppressive work recording with weak Kingdom channel,0.0,1.0,0.82,0.0,4.142279920455882,0.12,0.9,0.8,0.88,0.28,0.92,0.25,0.72,0.24,0.82,0.74,29.733351700501075,10.637932497290395,23.835206190376105,0.24615384615384617,0.08100360915499237,0.004361572323509588,0.0,1.3189394706292998e-05,0.10730573674437514,3.460506374051096e-05,0.009571927905567507,0.0,0.0,0.0,0.04878720000000001,0.0,0.0,0.05481820531027833,0.022660627405074286,0.008439552,-0.08591838471535262,0.004580750496328265,4.779445844680396e-05,0.2561639998616236,-0.25611620540317676,-0.12089558323275928,0.0174638039859816,-0.07557323809926567,0.08077705315146744
53,Oppressive work recording with weak Kingdom channel,0.0,1.0,0.82,0.0,4.223067561153653,0.12,0.9,0.8,0.88,0.28,0.92,0.25,0.72,0.24,0.82,0.74,30.156018183496062,10.78915317231749,24.174029168472345,0.24615384615384617,0.07973117106461447,0.003586180393685856,0.0,1.0844609510506031e-05,0.10735492140526773,2.8453042137935082e-05,0.009575837617771742,0.0,0.0,0.0,0.04878720000000001,0.0,0.0,0.05483310501332644,0.02267508723193441,0.008439552,-0.08594774424526085,0.0045838881911083535,3.929765164844111e-05,0.2562495914594086,-0.25621029380776017,-0.12093376156623051,0.017466967993673817,-0.07557386563822169,0.08078764069777158
54,Oppressive work recording with weak Kingdom channel,0.0,1.0,0.82,0.0,4.3038654632388775,0.12,0.9,0.8,0.88,0.28,0.92,0.25,0.72,0.24,0.82,0.74,30.5744580016611,10.938861640594316,24.50946391678762,0.24615384615384617,0.07849793156982265,0.002834675107076967,0.0,8.572057523800751e-06,0.1074025908886079,2.2490539073557226e-05,0.009579626887788094,0.0,0.0,0.0,0.04878720000000001,0.0,0.0,0.054847545717670754,0.022689101610870885,0.008439552,-0.08597619932854164,0.004586929226389103,3.106259659735798e-05,0.25633254633132674,-0.2563014837347294,-0.12097076378192811,0.017470034531273854,-0.07557447384527784,0.08079790208522449
55,Oppressive work recording with weak Kingdom channel,0.0,1.0,0.82,0.0,4.384673315355698,0.12,0.9,0.8,0.88,0.28,0.92,0.25,0.72,0.24,0.82,0.74,30.988713421644487,11.087073024188372,24.841544317619743,0.24615384615384617,0.07730211160929937,0.0021059723482366732,0.0,6.368460381067701e-06,0.10744881396200665,1.6708953088697628e-05,0.009583301181986829,0.0,0.0,0.0,0.04878720000000001,0.0,0.0,0.05486154825535454,0.02270269075891337,0.008439552,-0.08600379101426792,0.004589877989143404,2.307741346976533e-05,0.2564129841474048,-0.2563899067339351,-0.12100664325894915,0.01747300802254405,-0.07557506359782869,0.08080785211682068
56,Oppressive work recording with weak Kingdom channel,0.0,1.0,0.82,0.0,4.465490820070576,0.12,0.9,0.8,0.88,0.28,0.92,0.25,0.72,0.24,0.82,0.74,31.39882628742804,11.23380229394649,25.170303914443544,0.24615384615384617,0.0761420379637119,0.001399052499175435,0.0,4.230734757506516e-06,0.1074936553018723,1.1100194452657837e-05,0.00958686564152656,0.0,0.0,0.0,0.04878720000000001,0.0,0.0,0.0548751322190569,0.022715873690316503,0.008439552,-0.0860305579093734,0.004592738605349257,1.5330929210164353e-05,0.25649101745812153,-0.25647568652891134,-0.12104145020069926,0.01747589262806312,-0.07557563572106986,0.08081750471487771
57,Oppressive work recording with weak Kingdom channel,0.0,1.0,0.82,0.0,4.546317693056042,0.12,0.9,0.8,0.88,0.28,0.92,0.25,0.72,0.24,0.82,0.74,31.80483802455376,11.379064271007024,25.49577591529911,0.24615384615384617,0.07501613551236477,0.000712955720758468,0.0,2.155978099573608e-06,0.10753717579272085,5.6566477249553465e-06,0.009590325106146564,0.0,0.0,0.0,0.04878720000000001,0.0,0.0,0.05488831605276406,0.022728668304554302,0.008439552,-0.08605653635731837,0.004595514959084024,7.812625824528954e-06,0.2565667522152698,-0.25655893958944526,-0.12107523186722483,0.017478692264480553,-0.07557619099181681,0.08082687298546606
58,Oppressive work recording with weak Kingdom channel,0.0,1.0,0.82,0.0,4.627153662333313,0.12,0.9,0.8,0.88,0.28,0.92,0.25,0.72,0.24,0.82,0.74,32.20678964430822,11.522873628296955,25.81799319614612,0.24615384615384617,0.07392292015895836,4.67776418399124e-05,0.0,1.4145558892389513e-07,0.1075794328006228,3.711375525692122e-07,0.00959368413590321,0.0,0.0,0.0,0.04878720000000001,0.0,0.0,0.054901117134605736,0.022741091466710973,0.008439552,-0.08608176060131671,0.0045982107099687515,5.125931414931074e-07,0.2566402882478115,-0.25663977565467,-0.12110803278746904,0.01748141062210721,-0.07557673014199376,0.08083596927727163
59,Oppressive work recording with weak Kingdom channel,0.0,1.0,0.82,0.0,4.707990270333314,0.12,0.9,0.8,0.88,0.28,0.92,0.25,0.72,0.24,0.82,0.74,32.60472174786514,11.665244892013986,26.13698830418466,0.24615384615384617,0.07286099236003313,0.0,0.0,0.0,0.1075824,0.0,0.009593920000000002,0.0,0.0,0.0,0.04878720000000001,0.0,0.0,0.054902016,0.02274196379536944,0.008439552,-0.08608353179536944,0.0045984,0.0,0.25664545179536946,-0.25664545179536946,-0.121110336,0.017481601499536946,-0.07557676800000002,0.080836608
60,Oppressive work recording with weak Kingdom channel,0.0,1.0,0.82,0.0,4.788826878333314,0.12,0.9,0.8,0.88,0.28,0.92,0.25,0.72,0.24,0.82,0.74,32.99867453038649,11.806192443093845,26.45279346114281,0.24615384615384617,0.07182913435065444,0.0,0.0,0.0,0.1075824,0.0,0.009593920000000002,0.0,0.0,0.0,0.04878720000000001,0.0,0.0,0.054902016,0.02274196379536944,0.008439552,-0.08608353179536944,0.0045984,0.0,0.25664545179536946,-0.25664545179536946,-0.121110336,0.017481601499536946,-0.07557676800000002,0.080836608
61,Oppressive work recording with weak Kingdom channel,0.0,1.0,0.82,0.0,4.869663486333314,0.12,0.9,0.8,0.88,0.28,0.92,0.25,0.72,0.24,0.82,0.74,33.388687785082624,11.945730518662907,26.76544056653138,0.24615384615384617,0.0708260945813679,0.0,0.0,0.0,0.1075824,0.0,0.009593920000000002,0.0,0.0,0.0,0.04878720000000001,0.0,0.0,0.054902016,0.02274196379536944,0.008439552,-0.08608353179536944,0.0045984,0.0,0.25664545179536946,-0.25664545179536946,-0.121110336,0.017481601499536946,-0.07557676800000002,0.080836608
62,Oppressive work recording with weak Kingdom channel,0.0,1.0,0.82,0.0,4.950500094333314,0.12,0.9,0.8,0.88,0.28,0.92,0.25,0.72,0.24,0.82,0.74,33.77480090723179,12.083873213476279,27.074961200866067,0.24615384615384617,0.06985068240362115,0.0,0.0,0.0,0.1075824,0.0,0.009593920000000002,0.0,0.0,0.0,0.04878720000000001,0.0,0.0,0.054902016,0.02274196379536944,0.008439552,-0.08608353179536944,0.0045984,0.0,0.25664545179536946,-0.25664545179536946,-0.121110336,0.017481601499536946,-0.07557676800000002,0.080836608
63,Oppressive work recording with weak Kingdom channel,0.0,1.0,0.82,0.0,5.031336702333315,0.12,0.9,0.8,0.88,0.28,0.92,0.25,0.72,0.24,0.82,0.74,34.15705289815947,12.220634481341516,27.381386628857406,0.24615384615384617,0.06890177186795521,0.0,0.0,0.0,0.1075824,0.0,0.009593920000000002,0.0,0.0,0.0,0.04878720000000001,0.0,0.0,0.054902016,0.02274196379536944,0.008439552,-0.08608353179536944,0.0045984,0.0,0.25664545179536946,-0.25664545179536946,-0.121110336,0.017481601499536946,-0.07557676800000002,0.080836608
64,Oppressive work recording with weak Kingdom channel,0.0,1.0,0.82,0.0,5.112173310333315,0.12,0.9,0.8,0.88,0.28,0.92,0.25,0.72,0.24,0.82,0.74,34.53548236917788,12.356028136528101,27.684747802568832,0.24615384615384617,0.0679782973882697,0.0,0.0,0.0,0.1075824,0.0,0.009593920000000002,0.0,0.0,0.0,0.04878720000000001,0.0,0.0,0.054902016,0.02274196379536944,0.008439552,-0.08608353179536944,0.0045984,0.0,0.25664545179536946,-0.25664545179536946,-0.121110336,0.017481601499536946,-0.07557676800000002,0.080836608
65,Oppressive work recording with weak Kingdom channel,0.0,1.0,0.82,0.0,5.193009918333315,0.12,0.9,0.8,0.88,0.28,0.92,0.25,0.72,0.24,0.82,0.74,34.9101275454861,12.49006785516282,27.985075364543142,0.24615384615384617,0.06707924975014189,0.0,0.0,0.0,0.1075824,0.0,0.009593920000000002,0.0,0.0,0.0,0.04878720000000001,0.0,0.0,0.054902016,0.02274196379536944,0.008439552,-0.08608353179536944,0.0045984,0.0,0.25664545179536946,-0.25664545179536946,-0.121110336,0.017481601499536946,-0.07557676800000002,0.080836608
66,Oppressive work recording with weak Kingdom channel,0.0,1.0,0.82,0.0,5.273846526333315,0.12,0.9,0.8,0.88,0.28,0.92,0.25,0.72,0.24,0.82,0.74,35.281026270031234,12.622767176611193,28.282399650897712,0.24615384615384617,0.0662036724317633,0.0,0.0,0.0,0.1075824,0.0,0.009593920000000002,0.0,0.0,0.0,0.04878720000000001,0.0,0.0,0.054902016,0.02274196379536944,0.008439552,-0.08608353179536944,0.0045984,0.0,0.25664545179536946,-0.25664545179536946,-0.121110336,0.017481601499536946,-0.07557676800000002,0.080836608
67,Oppressive work recording with weak Kingdom channel,0.0,1.0,0.82,0.0,5.354683134333316,0.12,0.9,0.8,0.88,0.28,0.92,0.25,0.72,0.24,0.82,0.74,35.64821600733092,12.754139504845082,28.576750694388735,0.24615384615384617,0.06535065820929799,0.0,0.0,0.0,0.1075824,0.0,0.009593920000000002,0.0,0.0,0.0,0.04878720000000001,0.0,0.0,0.054902016,0.02274196379536944,0.008439552,-0.08608353179536944,0.0045984,0.0,0.25664545179536946,-0.25664545179536946,-0.121110336,0.017481601499536946,-0.07557676800000002,0.080836608
68,Oppressive work recording with weak Kingdom channel,0.0,1.0,0.82,0.0,5.435519742333316,0.12,0.9,0.8,0.88,0.28,0.92,0.25,0.72,0.24,0.82,0.74,36.01173384725761,12.88419810979663,28.868158227444848,0.24615384615384617,0.06451934602133613,0.0,0.0,0.0,0.1075824,0.0,0.009593920000000002,0.0,0.0,0.0,0.04878720000000001,0.0,0.0,0.054902016,0.02274196379536944,0.008439552,-0.08608353179536944,0.0045984,0.0,0.25664545179536946,-0.25664545179536946,-0.121110336,0.017481601499536946,-0.07557676800000002,0.080836608
